review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RQLRYT3K8S3ZO,B086D4JNGM,4.0 out of 5 stars Decent mid-range speaker,Paul3,4,"I bought this specifically to annoy a person with the music i listen to. I ddint want to drop a ton of cash on a speaker, and this guy was a ""renewed item"" so i got it priced reasonably. Its not the loudest speaker, but the sound is pretty decent. Bass is pretty good. Itll vibrate at higher volumes, but so will most speakers. The lights are annoying, but they can be turned off. The best part is its waterproof. I wanted to test it so i submerged it in a pool while listenong to some tunes. Low and behold, sucker kept working as advertised. I call that a bonus. Im not a sound snob that needs to have my bass shaking my bones, so for what i paid i think this is a good quality product. Id buy it again.","Reviewed in the United States August 16, 2021",AF3KK6JYBVGTFZMQW43VAS7RTNUA,True,0,Color: Black
RC5MK1T45R8ZA,B086D4JNGM,5.0 out of 5 stars Portable,michael kubiak,5,Good sound. Easy to pair and transport. Great for my office. Battery lasts a long time. Very impressive.,"Reviewed in the United States February 5, 2024",AFHZEULMHXSHQRO4FMX5VBGTCVEQ,True,0,Color: Black
RVV9CDHDQS0EE,B086D4JNGM,5.0 out of 5 stars Perfect size,Lisa Peterson,5,"Great sound, portable","Reviewed in the United States March 15, 2024",AH6MH7UTOR6YQN23GQGM2YC5WLMQ,True,0,Color: Black
R3VLEJMH8AHE3,B086D4JNGM,3.0 out of 5 stars No LDAC in stereo mode. Not advertised and a big negative.,grinder,3,"I recently purchased two SRS-XB33 speakers. I researched LDAC vs aptX codecs and given the LDAC high bandwidth and the overall good reviews of this speaker, thought this was the best choice.After receiving the speakers I paired the first one with my phone and saw in both the phone settings (including the developer options) and the Sony Music Center app, that LDAC/HD audio was being used. However, when I stereo paired the second speaker, LDAC went dead and the connection protocol switched to SBC (the base codec for Bluetooth connectivity). I checked all the settings and all the HD options on the phone were greyed out. I searched the web and Sony literature for answers. Why advertise LDAC and its increased bandwidth if it can only be used on a mono speaker? Also, Sony's Bluetooth headphones maintain stereo sound while in LDAC, so what's the difference? I never did find out. I was finally able to chat with a Sony rep and they confirmed that LDAC is not available in stereo mode. Makes no sense to me that it is what it is.If you're looking for great stereo sound from two of these, forget it. Instead, you need to look for a pair that has aptX HD, LL or adaptive capabilities.","Reviewed in the United States May 27, 2022",AGPKMQBQTEEASFQ47DWKL2YMFFUQ,True,0,Color: Black
R60AHO84SP13X,B086D4JNGM,5.0 out of 5 stars THE SOUND QUALITY IS AMAZING....,Henry Lewis,5,"This is one awesome sounding Portable Bluetooth Speaker,SONY SRS-XB33 EXTRA BASS You can Actually feel the bass coming from this Bluetooth speaker It sounds Simply Amazing I am real happy with it The lights are so cool with every beat from the music that's playing The Lights change different colors with each instrument that is played and the side Radiator Speakers truly pump out the sound You can put your hand near them and feel it WOW..I have nothing bad to say about this Portable Bluetooth speaker From Sony.I will diffently buy another one,It is solid and has a little weight to it,The more I listen to this truly amazing SONY SRS-XB33 EXTRA BASS Bluetooth Speaker..It has plenty of power,Just downloaded the Song Music App To shut off the Illuminated Lights...The lights flash to the sound of the music that comes out of these speakers..I recommend Buying this one Hearing is believing..","Reviewed in the United States February 7, 2022",AHZ4SYOZFZNDDFUEH5GRNQMANOUA,True,7,Color: Black
R3BBOHGVNA4BWA,B086D4JNGM,5.0 out of 5 stars Most powerful speaker out there,ruben,5,"I had so many speakers, but this one is the best one I ever had","Reviewed in the United States February 4, 2024",AGTWP4ZA37BDBWY3ADEWMIHABJAQ,True,0,Color: Black
R33XMXWM6H6252,B086D4JNGM,5.0 out of 5 stars GREAT QUALITY LOVE IT,Sunny morals,5,for the price I was expecting it to be all lies. This speaker is amazing I have a 400 dollar speaker in my home that only somewhat out does this bad boy. I bought this one for my best friend as bday gift and it lives up to all it says it does along side having multiple speaker connection so if you have more than one they can all link for surround sound throughout a party or just the house while cleaning. Battery life is also great she does dishes by it all the time and its still good to go so its water resistants also lived up to the test love it thank you! The sound quality is amazing to whoever these people are that are saying it isn't idk if they got a defective one or what but it is loud and super bass. Ps bluetooth range is far not far far but far enough to get around without annoying cut offs.,"Reviewed in the United States June 29, 2021",AEA5P4UXS3WY5CB6YED4BIP6BJFQ,True,1,Color: Black
R3QBAA2IO6MLAK,B086D4JNGM,4.0 out of 5 stars Very good BT speaker for the price point,Stephen,4,"This is our first wireless speaker. So I read reviews, asked friends who have good audio equipment, and listened to a few units before making this purchase. This works very well in our small home. The speaker maintains a connection throughout any room in the house and to our hot tub. The water resistance gives me peace of mind when used near the hot tub. Real world battery life is sufficient but not what Sony leads one to hope for. The speaker is loud enough to overcome background noise in the house to fill the larger rooms with clear audio. The distracting lights are easy to turn off.","Reviewed in the United States April 28, 2022",AFPRMXC7LWZS64DD23GLYIM2TVMQ,True,0,Color: Black
R2Q7QXG503M86Y,B086D4JNGM,4.0 out of 5 stars Pretty good speaker for the price,Dustin,4,"I ordered the product refurbished/used, the product was a little hairy( I like my speakers bald). Jokes aside, the condition of my item was in pretty great condition besides it growing a little hair. My product was like new and it’s sound quality it’s reasonably good, no damage to product at all and it it comes well packaged. I was overall satisfied with my purchase","Reviewed in the United States April 3, 2023",AE6WWDMZIMX47PI5KPGIMZPHGYJA,True,1,Color: Black
R174MJAXG7V9MO,B086D4JNGM,3.0 out of 5 stars A note to Hip Hop/Trap/Rap Enthusiasts,B. Simone K,3,"I'm not sure if this will make sense but this speaker ""sounds"" like bass but does not ""feel"" like bass. The video reviews I saw for this speaker only play dub step/pop music or rock with some ""bass"" melodies. I took a chance because I liked the look/style of the speaker. I also am a sucker for flashing lights that dance to the music which this does. When I saw the product labeled as ""extra bass"" I was wary, but I wanted to try anyway. It does boast a full sound (a nice live sound). But when you turn it up full volume on your phone/device and on the speaker, the speaker starts to sound garbled and static-y. When I see a product labeled extra bass I want to be embrassed to play it in my apartment complex. I want my floors to shake. I want someone knocking on my door. I recommend if you want that experience go for the Harmon/Kardon speaker as it seems to be better designed for this. The main reason I kept it was the portability and size of it. I think it does provide good sound, but it is no Beats or JBL.","Reviewed in the United States March 4, 2022",AFT7T5ZMSM3BIXDT34X4Z457R32A,True,0,Color: Taupe
